FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
42944	41152	60416	6080.04883	13047.7393	26728.1367	9360.0459
40384	40704	58112	1610.64026	6272.26123	16193.8428	8255.47656
29632	28800	70272	3807.0127	8776.71387	27028.5684	6849.75098
23808	22208	78592	3460.34155	5776.90039	20355.1484	7488.44189
49728	39360	1.48415995e5	6672.63867	12858.5244	19093.0703	10185.1426
24512	22208	76928	7723.08008	18009.1367	44736.4609	10338.6387
21824	16960	66624	3941.62329	10269.8115	13879.3965	7572.13379
69312	65920	1.02911997e5	16686.9395	10878.0205	25026.7383	14225.416
66752	66880	1.02592003e5	6403.33691	15064.7734	5311.75439	15857.2891
59520	57024	1.35743999e5	6348.04541	21956.2129	35975.8164	10727.6953
43072	38272	1.05472004e5	6846.72559	25316.6582	28234.9668	11008.2402
39680	25408	1.17760003e5	6401.13477	15076.3105	25127.9824	15588.6396
62080	45312	1.37152004e5	7923.86523	20803.1133	20257.1719	13070.8076
48128	46848	88192	3718.94043	5923.87012	22753.3184	8808.76953
29760	30720	52160	3015.20557	5785.52051	9890.14941	6982.68555
41984	40192	62656	4387.75146	8096.54688	15031.0488	7246.1543
17920	16256	79360	5380.97363	10538.1631	25053.9727	7913.0332
70720	73408	77184	4630.15869	10809.1543	6529.65771	10640.373
72640	71616	85120	5542.22119	19897.1758	10696.0986	11303.4111
37504	34176	76736	7180.79102	24600.4199	14929.8311	7820.07178
32384	29952	64064	4696.1543	7371.65186	17387.7637	7414.1543
81408	73792	75584	11296.957	8523.09277	9652.71777	9337.38086
87168	80448	1.02015996e5	6176.40771	18487.375	12021.3701	14631.9307
51840	47936	70976	3934.9082	5721.92334	15740.9492	6557.1499
34816	22784	1.06687999e5	5574.14062	22750.5527	17563.2461	13222.5312
54848	54656	98816	2682.53955	5862.34277	21816.5703	11782.3389
46336	41280	1.15840006e5	8159.54248	18245.4043	42033.8477	14309.2598
49088	46080	61120	3739.78687	5590.09961	14111.7461	6393.65234
32128	31808	74112	5311.62842	8283.20508	6880.88818	9892.23047
34688	24000	89344	4756.58447	8911.70312	24323.9336	13225.8896
31104	27712	92160	4417.93164	3201.29541	13117.5537	12721.209
37440	35648	62016	6345.67578	4248.93506	16466.9355	6992.8833
47424	50240	75968	2950.1499	4633.95898	16446.9297	5757.97559
83456	85504	82688	4787.7666	15863.7998	33829.125	14513.5439
26496	21440	81088	5179.46484	5816.86035	989.160889	10572.4824
52672	50240	73920	5171.50781	4520.51562	5492.78027	10581.4873
27264	23360	73024	5995.35205	13984.2363	19867.3711	9463.71289
39872	33600	1.02400005e5	4264.07715	12004.5996	14426.8545	12013.3027
25280	24128	91200	7255.81738	12043.4561	29515.416	9177.76367
29184	25536	1.00992e5	5953.71387	13837.6582	24682.7676	10630.2041
32896	27968	90688	6653.8457	17043.8301	19258.0156	10310.5312
35776	30016	94400	8164.82666	12669.1582	22497.5215	11814.6309
55744	48576	89344	5410.8335	18815.4102	5706.04736	13481.4785
74432	73152	1.09568e5	9432.13281	22705.0703	20792.625	15681.5342
41536	36736	1.02336001e5	5551.62939	10104.7578	15057.0283	10255.3096
1.03296006e5	1.02592003e5	90368	9967.72363	23021.1445	29055.4727	9920.10059
28480	26880	67456	4610.58301	4276.36719	22681.2422	5747.08838
26240	20224	81088	5955.0542	6857.7417	30035.7109	7909.8208
36416	33088	1.08159995e5	4736.51416	8026.48975	28746.3945	9945.57422
67904	64576	78208	4648.87305	16408.2578	5870.15625	9700.10059
48064	49216	69248	7273.75391	8366.22656	15248.3125	7059.49805
63104	64256	85440	5834.79834	16819.0527	15882.1777	8883.6543
65024	57536	72128	6465.01172	14175.2529	23195.3945	12421.7246
29760	20736	1.29408002e5	10186.3154	22851.6328	46854.7266	9916.03711
24640	18176	86720	5866.41016	6945.72803	22757.4082	7614.31445
35776	35072	59392	4266.98438	9476.84668	14420.4365	6558.10107
28800	18688	95360	6924.16748	14929.1895	8947.74414	7849.36182
45632	36288	1.28512001e5	8050.62695	17254.9863	20304.0742	13560.4209
30272	27840	85568	4426.24072	6776.17236	21241.0039	8416.44629
37120	30144	73920	5223.81055	6076.71094	20243.8125	7636.54199
44032	41536	67008	4305.64746	5183.87012	13256.0352	8278.88184
66496	60288	1.32863998e5	11895.6221	35112.3125	24043.4512	17933.1738
41920	36480	98176	3779.22485	8795.95801	17659.0625	12048.0117
38208	36608	57408	3675.38501	3774.42896	19624.3066	6656.86816
51840	46336	63168	2214.88306	3875.625	22729.5645	14332.1396
16640	12416	70144	5040.97852	5568.35498	25419.5566	7084.59375
31296	29632	81728	3930.10767	15396.8838	18501.9082	8061.05225
33600	32256	87232	6544.03174	16008.2461	27042.5117	8780.91016
86592	74624	1.21407998e5	9305.27441	26873.5078	31159.1035	19770.8203
38208	33600	1.07904005e5	7231.63916	13761.5693	19915.2949	7590.13525
72256	73280	1.05856001e5	7233.72559	19860.7969	6139.20752	12460.7061
43264	42496	77184	4140.88477	10656.6953	18798.9277	8915.75684
76672	73920	1.09247994e5	4865.96045	12539.958	33007.9258	15281.6348
44736	45312	1.18848001e5	4768.40625	11123.6357	25591.707	14144.7314
45952	42624	86144	8354.66797	5817.62354	9298.97168	8575.09766
38272	30272	58304	4225.99463	11503.9268	9897.7002	12371.7568
60864	51840	94912	7404.46436	13143.5264	32541.9023	8567.49609
26752	26496	66816	4982.79443	9315.44922	23645.5254	8324.51953
50688	43648	85952	5757.88477	7828.95068	22427.3867	14832.0889
40064	35072	80256	3877.21875	11500.624	19026.1621	8347.27539
55360	55488	92992	5122.01025	7779.35986	11683.6748	5914.33789
27264	22272	73600	3937.67627	9231.71191	21262.8496	9240.18359
52224	50752	94528	8115.40771	25189.5918	13473.9072	8288.06934
50688	40128	1.05343997e5	8297.53809	11738.708	45316.1875	13379.7939
76544	74880	88000	7941.7251	22789.291	19114.1113	10155.8086
49152	49088	73984	3965.21997	7197.2583	1421.49048	6550.13623
29888	29632	57664	6187.84814	5708.73291	12467.4707	5019.92773
35392	37184	82816	5189.80566	11135.8662	591.55188	8669.31055
58176	59648	1.05024004e5	7932.97266	10077.3398	21519.3789	9690.71484
54080	54464	59136	4503.85742	14519.958	24901.5273	10621.877
54912	55424	52864	3992.85352	10852.3154	23257.7383	11268.2734
72640	66368	1.05920005e5	6930.21582	16327.4043	33967.6133	11039.9229
35840	27584	1.28447998e5	9858.19824	28453.418	8171.7373	12824.4258
47424	48128	69184	4866.85498	8698.94727	27725.1934	8230.83789
38592	41088	79296	3181.29468	10369.8828	14203.3154	7552.01123
75520	69952	78848	5818.42676	13715.1133	19243.0703	5599.97656
31296	30528	95424	6631.06348	6059.87012	43798.1602	10460.4531
61504	61568	89088	6153.70752	18472.2363	28441.8848	7713.32422
19200	15552	64448	3095.73364	6425.99072	19402.1055	7165.03369
51456	48064	82368	5230.03271	10537.041	21291.7773	10687.3174
78336	79168	1.24735999e5	7531.52441	28713.9199	29344.9199	15287.4912
54144	51584	1.29024005e5	10367.7051	26012.1465	37989.6602	18418.2734
58048	54080	53312	4714.13135	9612.5957	14337.0742	8545.69336
26304	23424	1.00416005e5	7027.60449	6882.32666	1335.37976	9636.2168
16576	12992	1.00800002e5	6990.38379	8390.33691	29845.4258	9733.35742
39488	38464	55680	4843.67578	4519.84277	12670.665	6288.56787
57216	53312	1.39007998e5	7903.34717	22401.4473	41069.5469	21103.8652
42176	41536	66560	6059.13623	7529.36572	24034.0117	6336.93311
1.01375997e5	94720	92288	11612.0352	15910.4346	2982.00391	11605.2275
24384	19520	87360	7248.71484	11184.833	37106.3398	15730.7305
55040	56000	87424	6668.83984	9117.66406	34976.9336	13350.6934
41600	38144	91456	5316.01123	4365.47607	28364.5215	9663.48145
28736	26240	93440	6480.6626	17361.043	27966.3047	8688.71094
20544	20416	58048	3682.52319	8613.85645	15847.9854	4899.12256
63040	58240	1.32992005e5	8021.60156	11765.624	45458.0742	11148.4307
46272	37440	1.03167999e5	5166.43945	9295.49512	23214.8438	11091.1201
35392	31936	80000	4678.65381	4477.49561	33498.5625	9007.89746
49856	48448	1.00095999e5	5690.86621	10422.3818	37510.9883	11830.4131
46528	39936	65792	6419.72754	13598.9082	7428.08398	10537.6602
41792	37376	1.00287998e5	10760.3564	11089.4893	32203.3184	11809.4688
89792	93632	1.03167999e5	6782.5835	11750.2666	14786.9033	12042.9473
23936	22528	83712	7555.47852	11187.8193	38524.3789	10199.8486
32000	32064	81088	6123.04785	13350.6934	8791.99805	8112.3208
49152	52416	70720	4861.85156	8940.10449	14235.9092	6074.46777
78080	73216	1.05983996e5	7412.72461	14218.6328	1017.82611	7963.2915
59584	49920	1.16480005e5	6746.55615	14783.041	20815.916	8769.84375
46272	45440	83136	3855.64087	7193.5542	18714.6914	9971.90039
44800	41984	76416	5187.0332	13023.457	23371.1152	8459.49121
95168	86976	1.21151996e5	7939.76855	32690.957	13952.1045	17920.043
45184	46720	68800	4614.35596	6692.74658	27494.5703	9145.7998
74176	72384	78336	7478.60791	23210.1387	22059.791	11989.6191
41216	35584	84800	6748.70557	14712.7041	25058.4746	9065.48145
25472	22144	1.34912002e5	6369.17871	11246.8418	39035.293	12547.5967
27392	26752	51904	4030.14746	5180.12158	23198.8594	7952.73486
55040	49920	70400	7147.76025	7295.58057	31400.623	10357.7803
27456	25280	53056	3658.21167	5425.68213	10008.6348	6349.6001
31424	27648	71232	3146.48364	8765.93262	7928.3374	7988.08447
71360	70464	94784	7721.77051	18137.4824	18699.0273	16199.9414
46976	43456	1.22432005e5	5362.38086	16578.8535	29318.3477	14472.8936
93696	99904	75328	6263.34229	16599.7852	21251.6387	13251.8623
68544	64384	1.18335999e5	9503.43262	13269.6494	37545.2227	16936.6855
47360	50496	52480	2743.73145	8363.28516	4300.93506	4591.13965
39360	35328	1.11935997e5	8490.44727	12666.5078	37921	10375.2021
44288	42816	61888	3372.99072	7736.56592	30004.873	7603.3916
51520	50816	1.22112e5	8975.50586	23541.6152	43888.6133	18871.1816
71232	62208	1.10143995e5	6392.15967	12244.2207	28316.4297	13490.2783
53760	46592	1.17695999e5	6002.78271	10291.8379	42522.4648	12467.9209
53248	50560	77952	5305.2041	4570.29785	35265.8867	9012.98926
35392	34176	53568	3185.85815	4927.65771	12317.8867	5270.51855
58240	55424	1.12256002e5	7123.27344	9766.79004	44244.4805	9360.61816
39360	37312	65664	5822.14111	5975.73242	25122.0469	8259.31934
57472	55296	78016	5869.19629	14322.9385	19830.0664	11509.0732
37632	33088	90304	7630.85986	11911.5322	34889.6172	13323.3076
71744	71616	60608	5959.06006	6509.96387	26335.0391	6818.34375
35840	29888	99904	7609.38672	16785.8262	37394.6211	9524.23828
44608	39104	97408	7023.62012	13590.7842	39772.1758	18032.3223
35328	28672	95104	5082.55859	9425.04102	26365.582	9994.82422
71232	69952	56512	4280.05908	3580.08716	34381.2266	12285.7705
48320	45632	88960	5229.45166	15721.1006	5994.26074	9912.33691
69760	64512	95744	6069.50732	19023.8516	33384.9922	10117.1602
25088	19520	83520	4528.50342	6507.49805	18755.1875	9021.55176
55424	53760	49408	2517.49194	2756.54297	12755.6836	4542.07617
85952	84864	1.20896006e5	7559.93701	16310.2793	30797.2988	11422.0664
30656	30464	71168	4619.07715	5113.36621	18301.3379	7508.85254
67648	62656	1.09119999e5	3951.76733	19012.6992	20880.0918	17630.6836
67264	63936	68736	4526.50928	5542.09326	16282.3604	7463.64307
41472	42304	84224	5528.68506	8917.82422	21021.9082	6246.02637
28288	27456	84736	6306.25391	9858.21094	24013.7754	9533.41309
77376	73024	89920	4118.12988	7424.16162	8376.61914	10934.5742
62592	63488	80832	4445.72559	4287.82422	20571.0488	10678.7715
50176	51392	83456	3007.61255	6609.71191	13328.834	7588.67773
67840	71808	98944	8232.74512	20311.4805	13812.8447	12393.0479
86592	85440	1.11168003e5	6391.76709	23672.123	28672.2422	11977.2939
24960	21568	75008	7063.80762	11804.1631	1962.98645	6245.79443
82560	80064	1.01696002e5	7298.39844	12075.8525	39474.0352	14722.375
44992	40896	76544	5098.46143	3759.33789	11033.1133	6881.13965
25408	24320	74240	7757.67529	8639.60352	29498.748	6792.13477
31104	27840	58752	3235.13135	8357.04883	19552.5586	6007.06738
19200	14208	86592	5168.18359	6872.00977	22194.7773	6804.30566
83776	74624	1.41696e5	4969.50049	13877.6084	20775.3887	14302.082
37376	22592	1.49759998e5	9678.27832	30964.3223	25065.5684	17905.4902
60544	58944	80384	7654.19287	21263.582	12583.5195	14295.5195
29952	19648	1.04191995e5	6683.02979	20214.0723	25755.4336	10241.4316
90368	96640	1.35616004e5	7528.63965	26330.7129	22828.6289	17134.3652
53568	51968	1.10655999e5	4721.19629	12896.2334	19057.373	9285.16406
67328	55360	1.03551996e5	6476.0957	19735.1523	12064.627	12290.9209
43904	36672	1.46176004e5	8582.91895	20061.4336	39858.1875	12013.251
23936	18432	73216	5309.69336	10318.7744	22177.9199	6268.77881
38656	33088	1.35552001e5	6904.65137	20259.2617	1442.75195	14020.3027
43584	36224	1.29664003e5	7092.50928	24216.3652	8218.4668	15869.6006
53376	52864	65280	5323.01807	10828.21	17296.7402	8263.71777
53504	43584	1.35871994e5	9441.63086	24148.9336	34534.6641	13260.126
65152	62848	52160	3295.74414	2582.42773	6835.82324	5656.0752
32576	29952	81792	3289.83203	5471.26611	17470.8145	7466.27295
88832	84992	70144	5003.75928	13059.0088	22191.4727	9227.27051
45376	41984	1.08352005e5	6445.83789	23232.7656	8265.26074	13912.2637
29696	27776	1.03359997e5	6947.5835	25247.4492	17792.3086	6627.92627
39488	33408	87744	6109.87305	15619.3711	7859.7998	12492.5947
33600	29248	75840	4803.52344	9222.39453	15803.292	7482.08594
53184	48192	71296	3645.56079	13333.2559	19375.4746	9110.55078
65600	64064	91776	7431.3667	17344.3809	25308.1523	16062.9326
89280	94336	94784	7927.8335	9900.24707	42998.0234	13600.6934
99968	94528	96832	8810.87012	10466.3516	22487.1602	12194.0547
19200	15552	64576	5952.68506	7422.63721	29522.5234	8230.98926
1.01823997e5	98816	1.10464001e5	6068.33496	21469.1797	13092.4805	12687.0938
87104	85248	98688	4547.2168	12207.666	3290.61865	7188.18945
51712	49152	70336	5241.74658	9506.62793	43217.2969	11040.6055
38400	30080	98944	6589.72852	22641.2559	4708.15674	14590.0635
33088	34688	40960	3331.7998	3716.03931	10996.9141	4804.14258
59520	54144	99072	6053.84326	14893.9492	885.707092	8235.41602
46784	45568	68352	3742.06055	10044.4131	10075.9844	9539.08594
25664	26048	63104	6394.61279	4525.9043	38218.9102	11162.6523
79104	75328	95680	6050.38281	18728.6172	24952.8848	8442.54688
64384	62528	98752	8221.35742	17642.7285	16458.5039	9688.2666
45952	43008	91392	7947.65576	12944.1221	16559.75	8650.15527
61952	57024	55232	4406.35547	5430.79443	32665.1934	9252.21387
65088	59200	1.0848e5	4315.14502	11381.1084	13204.374	8790.21973
72192	71744	72576	6406.45898	13988.8418	23468.6152	8063.09326
53696	52608	85184	3952.91602	8209.47461	28641.2402	9006.87891
81600	82496	83648	5756.19971	18411.2207	13883.541	9994.27441
95616	85760	1.13471997e5	12777.4648	22717.1719	12353.9512	16961.8496
43776	42304	78464	5487.49512	9316.41211	23028.8145	8314.11719
43072	41664	74560	5248.08057	3236.91846	10977.4092	7273.5415
29376	30400	80448	5280.04053	6410.04102	29354.7871	8758.93945
66624	64448	96128	5587.24365	15786.5244	4382.99902	8979.0752
41664	39936	86592	6858.44727	14681.0977	37764.8516	14764.9707
78464	79168	78400	5239.25391	14651.5566	8698.05371	9195.35449
36224	37376	61696	5292.64648	11207.0957	15447.2842	5520.41406
65280	60480	95424	5187.8916	8637.12793	24450.7227	8994.27246
51456	50048	1.16416001e5	5876	8809.89551	14082.0967	8796.5166
78016	73664	1.02848005e5	18154.0645	5377.99561	38231.4297	11037.5352
38784	38784	72640	6452.62012	8125.92773	27303.7031	7204.06982
41280	38464	91264	3497.24854	13840.0605	14964.5508	12981.1055
67008	70784	66496	3950.03638	5466.78857	21601.2285	11136.1318
23552	17216	73984	4398.53418	9431.21094	16163.96	8813.16016
20672	15232	73152	4643.63916	6350.72217	23983.8164	8653.10742
55488	54272	75072	2131.396	4926.07617	23429.6836	9520.87109
61952	49088	1.23456001e5	6725.48291	21159.4473	3841.89673	16336.6846
44352	35328	1.26336002e5	7093.38672	12981.7891	29033.8418	9194.00488
31872	26176	86592	6948.52393	12831.3281	44848.0742	10349.2764
43840	43712	88064	5188.50488	14441.167	18699.4531	7248.09131
44672	43968	87872	3963.65918	12542.1807	12282.2744	8376.25
31360	29312	76864	6074.32715	10141.6738	23106.9668	7981.03662
54016	46720	1.39007998e5	8325.37891	29822.1797	44961.2148	12456.8574
66240	56704	1.38943995e5	12654.6504	29898.7676	41088.4102	16739.4277
63552	66112	72000	5343.24121	5729.75	24411.4746	9112.59375
44608	43072	62208	5024.60938	5029.24658	20616.2656	6889.80811
38784	36032	80640	5786.19482	12711.6113	31622.8047	17815.9668
45568	39744	88768	7784.84668	16857.3379	20874.0918	17584.8145
44992	27520	1.34016001e5	9268.73926	16850.709	2062.37109	11283.2607
59392	55936	1.27616e5	7405.24951	16833.75	23866.1016	17706.9785
68544	60480	1.03615999e5	4944.90576	10850.8877	18395.0859	12462.7979
20800	18688	63360	4175.22314	9252.90332	26288.1914	9912.4707
41216	34176	1.19488001e5	7181.26367	11040.6123	3433.24634	11669.8057
68160	72704	60288	6067.05566	8411.2002	17455.4883	8292.46875
57408	51904	1.08159995e5	5918.60498	16953.752	24840.9609	11963.3701
21248	21248	55872	5812.62256	7481.99463	32521.6113	8012.54004
21248	19008	74752	5580.81592	9467.08398	23257.623	5747.02197
41024	41536	68288	4778.40674	7970.13232	7889.99805	8038.29541
32256	29376	1.28064001e5	11004.5918	18035.4668	66291.5078	16484.7559
86144	78912	1.08415997e5	16080.7705	23866.4395	13224.916	14743.7695
29824	28096	52288	4395.87793	3128.90039	12747.959	7847.01025
31360	26048	81344	5350.82471	12168.3594	21531.3906	8711.00391
39104	23360	1.12127995e5	7685.78516	18459.5957	27304.123	11509.4961
35712	33664	76224	4331.36719	5647.26074	30888.3262	12162.7471
89344	78720	1.19167995e5	9182.15527	25136.4238	28412.623	10240.1592
50240	48832	76160	10159.1309	20460.791	19278.0781	14190.002
33664	27776	71552	5356.15381	7940.40283	27328.3574	7162.8374
53440	51904	85312	6940.61133	9537.81641	25873.1133	12123.9473
40576	35200	98368	8253.76172	8645.86914	861.3078	11864.2627
94976	89920	1.07263994e5	5366.58643	15297.5	50162.5664	19536.5566
39744	34368	1.30304003e5	8731.24316	13182.1885	1424.14221	10095.1143
31488	30656	68736	8053.10059	13937.168	23998.2188	7751.42529
49920	43392	1.27359998e5	9224.62109	13370.1562	26561.4141	12976.4863
73536	70400	1.16159999e5	4881.49561	11721.8369	51914.3281	25607.0488
36224	31680	1.43167996e5	6639.83105	23436.4531	29864.8711	10863.3379
74496	73024	79872	5401.06152	12733.9072	19547.2637	10310.6143
47808	48000	1.10847998e5	6681.79688	17914.6016	10333.2695	14920.7812
35584	36480	55936	3260.66162	5389.34277	22026.9746	8339.02734
53568	47424	1.02015996e5	5217.26465	10509.0293	19707.9824	15534.0918
29312	23680	96960	5737.24707	12929.0791	39269.2734	11846.9658
97984	96704	81728	6646.03662	18195.2852	2855.18604	12237.6572
28672	23488	91136	5650.07764	16840.2031	23187.0254	8825.98926
29184	25600	61824	6379.33496	11874.8066	18588.9512	7946.69482
48960	48832	56704	4574.35449	13847.583	25570.6816	10044.3447
35648	26688	97536	4371.34326	15674.6846	28394.0918	12305.8779
35840	30080	68224	3304.00342	10323.4854	7958.29004	8369.19922
82688	76992	1.08288002e5	5375.23242	16869.3672	27439.7871	9357.75684
17792	10560	86720	7637.85254	10077.9678	33582.1797	6901.48584
46848	48000	57216	3265.53784	6054.17432	27704.6328	10064.4014
44608	45440	92928	6112.91553	11380.1885	25030.4297	12981.7178
18432	17408	84160	4906.53955	8632.69922	23777.8477	11573.4912
32896	29376	73216	4656.8291	3156.41602	24512.3828	8486.32422
68480	66944	96256	6571.66357	8742.11621	15081.5938	12625.1816
63616	59392	96896	5327.54443	13880.3154	41287.0117	15464.46
37888	33600	87808	4258.61328	14052.8604	13906.1963	8105.88818
37504	23808	1.02592003e5	8937.31836	10100.8242	31620.0996	8175.70117
51648	51584	59520	4997.03516	8484.46777	23725.5977	8552.23535
44480	38912	88832	3147.39771	11546.6191	10737.1758	8692.90723
27712	28544	82368	7790.66406	13098.584	18273.9766	8668.35352
74048	77312	92736	6540.36475	19017.4531	19849.5449	11501.6807
61696	51968	1.22880006e5	7493.63818	14602.9648	48251.3984	18426.9727
48832	47552	1.01823997e5	5224.12402	12687.1396	28901.2285	18556.8887
51840	48128	1.08544004e5	6289.625	8410.34277	54147.918	13528.7734
83648	75584	1.15136003e5	8441.59766	26038.3828	24589.2832	17621.4844
98176	87936	1.07711995e5	16074.8789	28654.1484	14232.1992	17502.0059
74240	73664	81728	5889.24414	9264.59766	13214.6826	10652.1924
51520	47424	1.03551996e5	7267.40088	10717.6592	5141.58984	7263.23389
50176	46720	94208	3608.77271	13505.2207	9437.38672	9751.49121
67584	65792	1.27743995e5	5620.41357	10898.9189	25333.8105	13134.6465
14400	13184	63360	5845.75586	9652.66406	21622.5352	5889.98779
38080	37248	61760	7711.56836	6413.96387	37058.9062	11514.0137
76352	73152	1.43232002e5	11564.29	37579.4883	35710.0547	14609.8857
40192	38784	83328	5102.71484	11743.8027	28156.7344	11967.1836
17600	14016	69952	7184.01318	4902.3877	13363.9365	7908.0376
49408	45184	95040	6718.24609	15859.79	6348.55225	14797.4482
50880	41600	84224	5275.50146	10002.8545	20557.8398	9633.36133
74688	76032	67264	5179.6499	5639.41992	13431.2168	9571.47559
17792	16064	54400	4667.6748	7649.99561	704.060425	6392.14404
49472	49664	51008	3855.76904	5409.99951	9763.6416	6323.68164
89984	85376	1.13215995e5	6879.24854	23015.8379	4189.87012	12062.5293
72192	59264	97536	6438.72998	10282.8193	30528.1055	12619.7617
60736	46208	90816	3140.96289	15011.7051	16274.3525	10620.6045
37312	32192	1.03232002e5	5156.76367	10676.9883	26420.0078	15162.1758
43520	43008	55936	5518.02295	13006.3652	7569.05908	8037.9375
14400	12992	81088	7664.15479	12008.2891	17395.5645	6481.43213
72256	70528	1.03040004e5	5933.72705	19215.2734	24219.7578	18961.3867
92608	85376	1.34912002e5	17575.3574	20435.2227	27662.6523	19207.8906
61248	61056	75712	3149.56201	4908.86279	11104.4951	6567.27051
81152	87744	84544	5757.19238	4439.86426	31722.2539	8452.66504
51136	46592	68544	3575.81763	9835.30371	15597.8467	7931.74268
27968	25408	77760	5440.27002	12199.9824	18877.1504	10597.2803
51392	52416	70656	6116.84326	6287.66797	15418.4346	7161.38721
73536	76480	84544	4884.68896	11574.8965	18835.3359	8357.19629
54208	56768	52928	3570.90576	3526.17627	27605.3457	9383.80957
32256	29120	55744	4623.37158	15424.7568	20987.3105	7953.06543
51456	43456	96576	8878.2168	6302.65723	32644.8594	9092.37109
45120	44672	78720	4847.3501	6264.13867	28643.1797	5459.54736
57664	52736	71296	8988.34766	25579.5273	34314.1836	14735.585
70336	71104	73920	3843.98413	5697.94092	4694.62793	6412.02197
60224	61568	62720	1884.98523	3000.53979	18213.1934	9181.02832
26944	25472	82048	7647.28174	12855.4023	27531.4688	11721.6221
22400	18176	85568	6372.78516	11343.2129	17140.2402	15868.4033
52928	50112	73152	4401.42236	13750.1523	21934.5	5606.0874
49344	47296	59456	3467.89502	4809.43262	15426.6025	8412.96094
43968	43520	79488	4386.97363	13165.6904	25012.8164	11202.5098
56832	58112	72640	4327.22168	3033.12183	9905.98633	7474.1499
25920	18880	55616	2183.42651	8797.29004	15679.4238	6269.73242
82944	87232	1.02207994e5	7632.15771	18596.7695	31960.7383	11072.5225
86784	82624	92480	7195.1123	16504.4297	21040.7441	14857.2061
31680	27904	89344	5693.34082	8750.61621	26940.0078	6429.61816
87680	88000	74688	4694.09082	13018.6152	5760.19922	6915.81299
99584	96064	82688	4846.94775	13308.9072	10140.873	12351.1406
40832	38848	78336	7730.77783	21664.2109	13119.0508	12762.8379
31232	28544	73152	5531.7207	9128.17871	20811.7715	9736.73633
65024	61632	91776	6040.04932	12084.8291	30534.3789	14439.8467
59968	54848	75328	6074.15723	16573.8203	20079.0977	9715.64844
20992	15104	97920	8254.2002	22244.6191	35251.5469	15019.0791
31424	25536	55424	4231.65674	5421.3584	24185.0312	9640.90625
60864	58368	89664	4676.31787	8754.27832	31863.8926	10281.3867
73792	67392	1.19871998e5	19051.2285	29848.6387	17290.9102	15095.4814
54784	46336	95808	7396.32324	12895.3545	22701.6465	12106.9434
40896	35392	1.29535997e5	8498.59863	16439.5059	44696.2695	16438.9316
26432	26368	78912	3264.62378	4098.85498	13566.0791	7866.89648
48704	43776	1.24608004e5	6935.95459	23327.3711	25250.666	19586.1953
66304	67008	79936	4100.19727	10696.4326	38008.7617	13639.6865
65600	66624	63296	7095.90723	10427.9648	42179.7852	8795.10352
31424	29056	84224	7283.55273	11275.2012	25281.791	7562.45752
31552	26560	78336	6058.98145	12278.6494	17247.3047	9351.75391
42624	38976	83264	4401.39307	6685.01953	7075.99902	10866.6064
47936	45120	57152	3376.94897	5139.36523	17272.4238	9100.93848
35328	35648	77760	3738.78174	7583.1748	15698.4717	12075.5928
27072	23360	71744	4817.896	8872.4209	18348.084	7973.50586
44800	39424	71744	4999.20068	6398.94434	20422.1934	9467.02051
45312	43968	1.13919997e5	8537.6748	14326.9941	32802	12729.9316
32768	32768	47232	3775.61255	4543.36328	14886.0098	7336.24121
71680	65536	82432	6587.80518	8857.39062	22261.5156	10523.5967
15936	12864	62400	5116.3252	2743.1521	7821.22119	6441.33887
23808	18752	1.04576004e5	8711.50879	17796.0684	38247.8086	10242.6973
70016	64704	1.31071997e5	6263.86816	24100.2617	60747.4102	16417.7871
43776	40192	94208	7066.74121	13441.2656	26883.3906	12350.8223
25152	20736	71168	3261.69531	5949.75488	17296.4102	6486.52393
84928	70080	1.29472006e5	10707.5957	24335.2148	3987.33032	28227.8809
19456	14720	88832	4699.4917	10577.8594	25694.5254	9064.87695
24064	21888	60736	5044.31201	10680.9043	8198.74805	6582.83203
92480	83584	81856	4809.12988	8207.04688	6006.68408	8959.2168
28288	26176	75584	6508.69434	9787.69141	30108.25	8253.96777
26560	22208	68672	4541.09668	14535.0391	1664.03613	11545.0195
44800	40128	1.19360006e5	5472.25	17712.8301	32752.7949	13471.9824
52800	45632	93120	10002.9893	11200.7939	30837.0527	12031.6797
30784	24896	75840	3390.86523	7691.18457	32557.6055	11144.9199
54656	52352	77760	3580.79321	5982.88037	12824.7178	13276.7578
52864	51968	67456	4832.7915	3659.79761	1075.75647	8114.04053
51968	46912	98176	8391.71387	18070.7305	19177.8613	14121.6484
59200	56448	1.47072005e5	6037.2998	11370.7158	15660.9033	9933.50391
27968	23808	59840	5202.23389	6680.18994	17758.0977	6152.91748
45120	43456	69312	3613.87573	7637.69385	13263.1758	9388.25098
68480	59520	1.20640004e5	5045.66992	19408.3711	5882.90283	13560.0303
20992	15552	97472	7599.68896	6873.24365	2496.20142	8166.15137
33920	27456	1.18143999e5	9272.33105	12755.4258	31659.4668	12787.7607
38336	31168	88256	6864.45068	15699.6465	32514.127	9690.75684
52032	49728	1.31519997e5	12715.6309	31158.7969	39673.7109	18735.7363
46656	41024	1.04768002e5	6617.7876	13015.3867	31666.7832	9043.96094
41152	34112	1.10912001e5	6158.21387	10591.2754	9745.03809	11821.7832
50816	43520	1.25567997e5	6058.3623	21234.9336	20176.541	9503.53711
45824	34944	82048	6457.87061	12714.2129	29461.9707	13677.9258
