FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
51456	49216	66304	4341.85645	12179.3604	11977.5586	7861.83789
18048	13888	53376	4802.33984	10095.5088	19338.125	7514.64404
40192	41088	1.16480005e5	7611.07568	14264.4287	28116.1445	9861.39746
22208	16128	86272	3389.31372	11452.5107	11546.209	9946.53516
56768	51520	1.07519996e5	3534.65845	7344.99707	26301.5879	10370.2002
70464	71680	76416	5266.47998	10702.7861	12535.4014	6765.99609
16960	15488	55936	4184.92725	5618.09424	11079.8906	6207.80322
98240	1.00992e5	1.11104e5	5985.87646	10529.8164	29787.2559	11611.0039
19520	16512	59200	3752.94653	3272.63013	11908.3594	5203.41895
40448	30592	1.46624002e5	9222	16357.04	48291.5508	14106.5088
73024	64064	1.42528e5	5726.9292	11725.1787	34389.625	11708.8945
72256	75904	1.29024005e5	7817.02295	22511.0898	32528.5938	14014.1641
33600	26304	97984	7048.50586	10802.1533	15576.3906	11074.4609
46976	48960	84096	6266.79004	8619.67969	22987.9043	9981.78809
53696	44032	1.35231996e5	8542.71973	23293.5078	33381.1445	11787.3008
44736	38080	1.46687994e5	10558.5244	34051.9023	16588.8457	14596.6172
31296	25984	1.26400006e5	8199.05273	22352.1738	9278.64746	13448.4971
64384	62784	83968	5644.37451	12762.752	14724.3154	10996.9209
52224	49408	96000	3701.46582	8613.22461	39365.9531	14186.998
40064	37760	1.06368005e5	7022.01123	15743.1611	27140.8223	11658.8682
81088	80768	1.05535996e5	6850.82324	22737.8223	25928.9375	10249.8057
31040	29120	83136	4085.27393	9926.93066	25121.0254	11814.4131
51328	50048	80640	4725.00439	11114.1465	672.022156	8731.01367
44864	36608	1.37407994e5	6961.73779	17035.4922	51249.4688	14384.6924
21696	19520	77440	3159.15503	4215.62207	14092.5615	4583.46289
46208	47104	1.09247994e5	7578.63428	20303.9492	14638.4658	10303.4365
31808	27328	1.23264003e5	6085.98047	12918.4434	9584.78906	9875.97754
52608	47040	1.15840006e5	10431.1865	18019.6895	36646.2617	14942.9102
80256	76224	1.19423998e5	17001.3008	22567.1191	29393.4883	12564.2285
25024	22976	90944	7315.5376	9165.98633	25360.584	9811.77148
72256	73024	98816	5480.50391	18443.1602	24061.7852	8958.01367
55296	48384	1.09119999e5	5175.87402	20549.5176	1078.50574	11493.9775
85632	87168	1.09119999e5	6578.24756	15856.4424	5752.21729	9171.33105
73856	71872	1.38432002e5	6790.47803	20148.4395	21951.2246	10948.793
27968	26432	78016	3526.28467	3486.71191	20326.9336	6280.09082
24000	22528	78528	7706.18359	8639.23438	31218.3594	7569.05469
50752	37376	1.16672003e5	4707.7124	8841.9375	2711.4187	14071.8408
37504	39232	62080	3909.52734	3909.86694	17667.3848	7151.19287
46592	37248	1.22687995e5	5431.00195	6053.03809	39020.6211	11010.8369
61824	55168	1.03807998e5	3684.78931	6648.69238	28368.2051	8780.0791
29888	24832	1.09503996e5	7171.97266	20877.6309	19275.9336	8323.07617
48384	33664	1.22176003e5	7514.33252	15051.3252	19757.0566	8957.88281
67584	60160	1.34464002e5	10713.998	29361.2969	43689.2734	11136.3496
23808	18112	1.06048e5	7144.8418	8923.27344	33000.793	7078.1123
81024	76608	81024	4398.02588	7582.95703	19251.6895	6749.4043
93312	87424	1.07711995e5	7755.59668	22543.9883	19664.5918	9696.5498
40832	39808	71232	6526.29736	11595.3506	19461.5781	11070.4404
27200	15936	1.29664003e5	7385.21973	24239.0215	15664.8242	14824.7627
33088	27712	1.2256e5	7275.43457	16292.3867	40852.9062	14994.4814
36224	25152	1.49248004e5	7045.59668	16110.127	45668.5	25366.6445
61056	61120	1.20128e5	6643.78613	14012.4443	21924.7363	15247.9102
39104	32704	1.45408001e5	8669.05176	24998.3887	37260.3984	13886.1455
27648	27264	87616	5361.73584	5255.75049	38572.8359	8689.6123
34048	33472	57664	3444.89185	7948.34033	18152.4355	6142.29492
85504	85696	87744	5954.83301	14922.7871	5541.56445	8855.5332
60928	60480	67328	4762.51074	13962.0107	5067.42676	7434.94971
53312	49088	76224	3692.6875	14920.5986	1909.51721	6077.90137
48576	38976	80704	6825.60498	15866.2627	36920.3438	13135.7334
41600	40832	73408	3829.76929	9242.64746	23272.2461	11812.415
78016	68736	1.33184004e5	11327.0742	31043.2969	32021.9609	12794.4229
73472	76224	1.02336001e5	4393.18066	10777.3213	3732.6189	10112.1777
23488	15104	90944	6145.47607	15008.1885	17179.4453	12163.834
58048	57280	81344	4084.1438	11435.5068	5916.57422	11343.2061
64064	54400	1.19296002e5	8999.39551	22423.3301	20715.3145	18860.9844
95040	92288	1.03743994e5	6361.69189	18400.7129	9701.19824	12520.7988
66688	66176	1.16095996e5	6304.33838	13923.4336	21603.5137	8842.51465
40896	41280	68032	3410.21167	11239.918	26424.1543	11017.2178
31872	24000	97152	6086.97363	8278.56836	35789.0938	8481.44531
98944	95680	1.07904005e5	4374.98486	9584.72461	22972.5938	10684.3984
24640	18752	89344	4737.56787	6660.75977	17732.8574	6832.20605
52864	52032	1.03359997e5	6994.99072	15406.4131	12242.2852	11184.2646
51328	44160	89792	6734.3623	15770.877	8214.81348	9363.50781
43840	35648	1.31648004e5	5942.854	16527.8809	8545.40039	7764.81982
38336	32320	1.38240004e5	9198.03613	13295.0303	44944.75	9880.22656
56512	54400	1.01375997e5	5441.4541	6165.02197	28250.877	6896.81445
40256	28544	1.08607996e5	4382.71289	8294.44043	17714.5488	7002.68799
31104	25664	68416	5852.10547	9504.16504	22786.7285	10852.2959
67968	66944	1.32159996e5	6988.19092	22090.8848	30394.3652	12408.0127
40384	34176	69760	5686.47314	3951.97974	20071.6543	8184.87305
45120	47104	49536	3486.7771	3547.80298	5620.14355	7531.38672
23360	22208	86592	6877.65039	8391.9502	27813.2441	7152.56055
73280	74112	1.08352005e5	4127.13428	12642.627	6547.67627	9430.4209
47104	42624	1.32992005e5	7436.34668	19809.5684	26196.5547	15110.6582
17024	16256	65600	3950.65918	7013.18018	16216.002	6905.95068
55104	48640	1.23904002e5	3657.96045	9384.42969	18391.459	11587.0498
32064	26944	1.10080004e5	7339.05811	14293.7734	25143.3203	8392.94336
38208	35776	1.15263999e5	8189.08691	11315.6582	18999.8789	8039.375
25024	20416	1.04512e5	8282.80078	22397.6914	30563.0996	11434.9541
38464	33408	83648	4429.05566	10369.375	21356.668	11901.3418
37632	36544	80960	5518.71631	20003.3867	45430.3984	10026.7783
49536	50368	78080	4098.97363	7081.15186	37415.8789	11341.1826
60032	56384	61056	3638.22437	5519.20508	20117.7734	6027.54199
53888	47616	1.18656004e5	8764.41016	11529.0986	33467.3125	10445.8379
47488	42624	1.25056005e5	6667.09863	14820.2627	43096.0703	16839.0859
41856	40832	95808	4045.93018	7599.6333	23369.8516	8820.77539
73792	63296	59776	4891.53564	11844.7666	19089.6895	8705.40332
69248	65152	87488	5776.21191	6940.45459	43551.5117	13334.6621
41600	35456	86208	3258.64697	5844.48877	18873.7656	4917.48535
44032	42560	1.15328002e5	4880.76758	10490.8076	26789.6855	9994.26758
40704	33920	99008	6630.66797	12932.5596	877.354675	9554.17578
38720	32896	85568	6781.21191	15558.5361	28105.5	10715.2646
98368	1.02400005e5	1.28768003e5	8643.03418	21536.8633	8828.84277	16200.748
38592	29952	1.18208003e5	7139.74561	20212.1738	18290.5352	9777.25684
49408	51136	84160	3884.32617	18665.2852	22352.4609	7098.85986
19392	15104	56000	3146.85742	7568.54688	27100.2754	7326.20801
75136	74688	98240	5301.22461	4393.73047	33752.2695	11281.4736
47424	46208	81280	4118.59766	11394.7979	31992.7715	10787.6973
29056	22912	1.12127995e5	5333.85498	12845.8721	64828.7617	14606.251
49152	49984	75264	3260.37524	4667.77637	16720.8887	7062.16455
39552	39552	69568	4830.66162	12031.083	6631.85498	8554.81152
46464	47552	44928	4015.68237	8331.63477	15035.2666	7157.46582
41856	36736	90240	4731.37939	21538.2539	10985.9609	6237.14014
59072	59584	63168	3145.18408	5092.73682	21567.0586	10757.7344
56384	53824	69952	2836.67188	9371.31445	16269.1523	7629.82227
62656	59904	54720	2693.28003	7413.68408	4754.9751	5807.75244
57408	55360	1.27168e5	5397.89795	19055.9336	13447.3193	8888.85352
35904	28608	1.14688003e5	8295.7793	9447.93652	3689.9104	9619.88086
79296	71616	1.04768002e5	17821.1602	23249.3906	8720.78223	17752.3848
37952	35520	85504	4256.84375	18990.0254	13739.8643	8074.22021
39168	36864	74944	4413.78467	9568.8291	21494.2676	7081.47559
36416	35776	72448	4568.84131	9476.77148	2258.12598	7040.17822
41920	36672	1.08096004e5	3910.89722	8692.70508	21095.7539	9770.41602
28352	26880	87104	2958.31055	13454.9727	18526.4238	9184.28125
26752	19840	1.01056004e5	5928.35693	7270.57959	34948.0352	17256.3555
46784	41728	79936	7126.14111	22097.4062	28900.8184	10642.4238
46912	40768	95360	4648.33838	8498.54688	29544.3184	9431.07812
94208	90560	97920	4886.35498	8120.09521	23457.8867	10104.6953
39808	28288	1.21664e5	7982.15186	20162.7207	12354.1865	8677.5166
56576	43264	1.11808002e5	5496.43848	21142.8711	20683.4902	14198.6924
32448	27136	65792	3468.42993	3515.1709	9670.51855	5246.47852
94720	88512	1.34912002e5	10628.5957	25455.252	23426.6875	13734.7246
68160	64896	72256	6269.78223	20461.0039	4161.62061	6215.61133
20928	16640	62080	3918.37598	3608.17676	21864.8223	6411.63135
30400	23744	1.02463996e5	6106.06885	18324.9805	22365.9121	16431.1367
84992	80128	77824	3972.91748	7349.82959	19766.0059	8333.92188
38464	36416	78976	4456.96387	9481.89551	21575.6445	9674.15039
82112	69824	1.03040004e5	5931.42383	9727.78027	29032.752	11495.667
38720	31488	1.08223999e5	3909.10986	7828.60156	22208.5039	9741.42676
51776	49472	80640	5656.73486	6421.76709	39355.9375	11116.3857
27520	26816	90112	6055.59717	6925.69727	24830.1367	8701.83984
32000	25664	96704	4947.22559	11784.8232	26198.084	7753.96289
88960	88640	1.15903997e5	8071.26709	16008.7969	10841.3008	8025.42773
36544	29632	72896	2882.29663	5509.04004	4522.92969	5291.66162
51712	39872	92096	3385.76099	3826.96387	18668.3145	9572.29004
68928	66752	1.13919997e5	7132.11084	17445.4609	17837.2207	11371.6221
93632	85248	98752	13025.4141	3370.13257	46224.1406	16913.0703
46528	41664	70976	6773.25195	14705.4688	34078.0352	12549.9199
43648	45952	70144	2868.55884	7360.74609	15081.251	5266.51855
27712	23424	76480	3507.78076	9627.51172	23285.0801	8200.13867
65280	64768	90176	3912.10889	19092.0371	14083.3662	12757.8398
60544	56320	1.24416006e5	5279.1084	9463.08301	33163.7227	11954.0225
53376	45824	64512	3706.62012	11456.6064	7930.97705	6584.42676
46912	41856	1.08288002e5	4557.59131	14304.9424	29950.1934	9074.39941
86592	90944	1.08607996e5	5257.54102	11352.6826	41648.3633	19486.6934
32384	29888	71744	6963.96777	9260.22363	20968.6758	9128.01758
60416	61440	81600	5361.85986	15873.9512	2441.00659	11153.1025
49600	50752	92032	4910.3501	10284.9268	22002.3516	6933.53711
47808	45760	84096	5436.73242	15095.2041	21741.9551	9794.21973
83072	82112	1.27168e5	6344.97754	18390.4648	25211.8945	13435.6484
21376	14528	68800	7210.78027	8809.6748	24553.1953	5697.12744
32768	34432	49984	3555.49023	3757.87256	6684.50684	4429.95166
23872	18944	90368	7407.65918	13629.3086	20682.7266	9909.26758
41536	41664	74368	2793.2019	3106.38599	19136.084	8017.90771
41024	39168	99648	4697.94189	9712.9375	23636.2148	10821.1455
45824	39424	76288	3488.40649	5737.43213	28029.9551	9057.16797
57664	54976	1.28704e5	7695.146	17627.9883	30635.877	13082.6875
57856	57088	82368	3763.1355	14653.1494	839.823364	5218.55127
38528	34112	89152	6363.28564	24169.8379	35328.4375	13714.5586
21568	17216	92800	4686.604	10780.5781	35917.6094	11217.0098
50880	49984	62400	5208.89258	15913.8789	26091.1055	6543.20264
59520	54912	1.25823998e5	8696.46875	18814.2891	36718.875	11552.7695
39936	33024	1.16224003e5	5467.61621	21402.4609	14709.7627	11823.2529
74304	64768	1.16480005e5	8194.49316	14105.5928	41861.7734	21010.6816
52480	51904	82112	4264.50439	14086.0195	2763.53711	6416.66016
61824	60480	97024	5697.82666	5158.4751	36137.8164	9345.03613
64128	62336	96128	3947.1543	16081.8574	10058.7354	9797.43066
73984	76288	87296	4052.95093	5303.87207	17017.9219	7582.80908
49536	40256	98752	5171.9126	7927.06836	22175.8496	14575.1865
34048	30592	90368	6138.71094	11744.4922	27395.7871	8702.19629
56896	46912	1.39391994e5	9911.56641	28944.4453	17166.0547	18678.0078
36224	34816	61760	3467.4856	6229.72168	14852.9404	6738.80225
46208	39360	82240	3322.94775	4946.37451	13487.8281	8590.20215
94336	83392	93184	2854.46362	14215.3242	14902.2812	9548.25977
54336	47104	1.1552e5	7250.1875	25806.3496	47497.7461	13301.2754
30144	28992	71616	3708.07593	6122.85791	16793.9766	8240.78418
56256	56064	76544	5631.24414	11128.5615	16417.6055	9242.59082
71168	63616	1.00031996e5	6528.92627	14324.7686	29536.9023	13276.7334
31616	20800	76736	5249.8252	17181.1133	4556.46094	7354.37549
57408	59904	89280	5843.896	13228.1611	31256.8516	11536.7158
56256	54336	73792	2417.26929	7241.08789	16850.502	6355.57666
63936	64576	1.39328003e5	5734.15039	15960.4316	16114.2676	15012.3594
43776	41472	75584	3601.80737	5498.75049	10116.9678	4877.64502
27392	20224	80704	6086.83643	17566.8828	11754.7969	15448.6689
47680	45760	79040	6340.7876	12194.293	23336.4199	8778.69629
72256	65920	99840	4157.50244	11112.3652	13980.7285	12488.3467
75456	72384	1.38111997e5	8077.64648	16136.6758	52134.8984	13578.0098
43840	41792	84288	1797.11841	3740.13159	13307.2852	7361.07373
42816	43584	1.06048e5	3898.05029	9243.44922	19123.1484	10681.8857
25024	20224	61184	4215.46875	10442.8701	27557.9961	8042.97021
30464	30848	65792	7465.19824	15317.7148	20707.7051	7331.89941
95168	88576	1.26592004e5	9208.35938	20911.1309	61331.6836	15153.2959
92416	81728	1.01888001e5	14683.8066	21291.1484	14126.96	11291.2773
82176	79424	1.06239998e5	6371.78857	19742.5508	26784.0195	10815.8838
24320	20096	63744	4193.88623	11531.5342	19486.8027	5788.18408
63104	60928	1.26847994e5	6656.70166	22893.9707	2193.17993	11495.8008
64512	66816	98816	7261.34082	12055.6357	24348.5586	10390.5273
50816	44928	72832	2154.80005	9632.36035	6670.07324	6263.23926
24128	23104	54336	2369.6853	2389.07495	13692.4629	5542.94824
41408	34240	85120	3981.69263	14997.6387	3616.59009	9599.43359
59520	57536	1.00864005e5	5632.33789	11013.124	23152.8184	9723.00098
32384	28352	81792	5990.66748	15648.1035	14624.9473	7928.3374
33728	31104	53888	2296.05884	5655.58398	15013.6572	5975.13721
52992	46080	92096	4876.26025	17215.791	23398.7148	14621.6982
44096	45376	65984	3649.32031	6638.6709	8210.78906	6549.89307
51648	46208	1.2608e5	5820.94434	17198.1035	33275.5547	12839.2764
50880	49024	78848	4690.36133	4050.53125	37064.3633	10022.8135
42944	29504	1.23264003e5	6007.27197	17811.7363	38174.2109	11596.1885
40768	36864	1.42848005e5	7922.51709	8199.25781	27285.5684	10769.1123
54080	42176	1.25504005e5	7430.24658	11214.4902	49203.3633	11699.3555
95680	91264	89728	8307.26562	30685.0391	14796.9229	10879.5791
37504	31872	84608	6411.54541	21456.8789	23237.3535	7883.26221
32704	29248	1.23520005e5	10357.957	20094.4785	23627.4316	8605.12695
49344	43008	1.39839994e5	9335.40625	20287.8516	7513.11816	16650.6562
15040	12736	1.29216003e5	8248.66699	15862.3398	1377.10486	8069.37402
52352	51584	86592	5243.06836	14088.085	8409.1875	7950.45264
48000	44352	79360	5403.5498	9383.94727	21910.0098	7789.01465
84864	86144	1.29727995e5	6018.77051	9355.57031	26060.9043	10643.7129
49024	47872	1.03615999e5	4835.34961	9735.12109	28770.5645	8091.95557
89088	81920	1.18335999e5	6309.26758	10244.9287	36597.0234	14339.2734
43392	36544	1.17439997e5	9570.26367	15945.5938	25137.7227	9164.07031
39232	36416	65792	3897.23169	2394.7207	19639.584	6337.02197
47360	37696	1.22943997e5	6927.93799	17354.3496	15719.1494	8381.31934
73600	72960	1.25759995e5	6798.79785	11102.4697	44515.9883	12574.2031
59136	54528	77760	4445.62891	13626.9922	1762.63721	9142.72266
57152	45056	1.06496e5	6236.41211	21774.3242	10260.5176	9493.4502
82880	77696	87104	5075.83203	16917.1445	27812.6113	16450.9434
32320	32320	67136	3649.85864	4760.96973	14165.5332	8903.36816
46912	49792	56960	2722.35205	8032.90967	26438.3848	7120.81396
77504	60736	1.06368005e5	7218.5376	16707.6602	12795.75	10647.3721
28288	28352	62336	2447.93579	5416.76807	7637.74072	5255.48535
49792	49920	53632	3552.6106	10125.4727	11708.6143	5602.63916
39488	36160	1.20832002e5	7062.81836	10444.0596	35148.9961	7384.18457
23488	16896	68736	4311.51416	6571.99121	32894.6953	10836.5195
73152	60800	1.46752e5	7317.43115	14182.8447	31875.5996	10599.8564
55360	57984	75008	2489.30859	5921.6499	14187.7637	5573.76514
57024	49920	98944	8155.01025	13164.8428	27465.9004	6841.92285
32192	26688	85376	3865.78784	7025.50293	19545.7637	8360.25586
44160	33408	1.44511995e5	9977.52051	5710.43652	48322	15963.6182
41216	38528	86592	8286.0918	12581.0215	28790.627	10220.5195
33152	23808	1.24863994e5	6703.59229	13187.8496	40422.1094	10689.5488
76096	68800	89344	4321.9834	3714.4834	2571.24219	7848.17285
38080	34048	95872	6040.21826	11175.5947	32817.1602	9319.42969
49664	38784	94976	4875.05615	7316.54004	24735.8184	11524.1855
32256	24128	1.02400005e5	6122.20215	17091.0527	26174.0645	12363.4375
49920	47872	72512	5675.5498	5719.07422	21643.7969	7068.39258
76288	67392	1.20255995e5	8356.11426	17466.1484	38926.5352	12768.8516
61120	57984	1.06368005e5	5471.99756	8627.39258	42680.3711	11388.0303
35520	33408	81408	5449.49414	14760.6367	14092.043	11928.4902
57920	54848	80896	6457.18311	21186.5488	34740.1914	13029.8486
66496	60480	1.39007998e5	6346.16211	15901.4385	6411.52197	8492.72363
79040	71360	1.18719995e5	5152.52441	9893.07715	35930.3203	11435.9551
37120	35008	96960	3960.37695	9997.7334	8819.13867	8455.91602
59840	51776	1.39712e5	6852.78027	17186.2734	34680.6523	14150.1689
31488	31424	71552	3511.55933	2977.66724	21322.5254	7633.77148
45056	43904	1.20319998e5	8537.7373	26562.543	50306.4688	12425.6309
29440	23168	86400	6293.54248	10651.3955	26380.6836	11105.5557
59328	60288	1.13023996e5	5700.07959	19034.6191	19460.4082	16511.666
26368	20800	61120	4538.77246	3808.5625	7098.03418	5367.55078
82432	77568	1.13792002e5	6426.55713	11541.7715	1952.88147	9012.17871
65472	65856	1.23391998e5	6426.89746	20175.9824	24369.9316	19351.4238
27840	22400	72512	4424.9917	7453.6123	14408.5723	8572.43652
38208	30336	82496	5071.53955	15910.6787	16060.8438	7579.90723
74880	73280	1.10976005e5	7962.43701	15550.0957	45289.7539	14536.4561
21760	15040	1.04576004e5	6099.58301	6666.80664	22040.5977	9437.68066
53184	46144	1.25056005e5	6811.9502	16684.1035	17980.5645	13730.916
48384	45440	61824	4050.52148	6796.22217	10227.9473	6386.30469
29568	24384	81216	3823.04761	3159.38086	21164.6289	8447.90332
22208	18176	67904	4665.15479	5872.72852	26747.127	6481.0376
58240	50560	1.24031997e5	3658.73584	11233.3789	21989.9531	13311.6797
77696	75968	88448	8720.74512	10368.5811	12648.6348	7141.61426
48704	48128	1.03103995e5	3424.91382	4230.36865	10137.3486	5463.34375
19776	16384	70848	6368.62451	7554.88477	1434.49634	7725.07275
41472	36992	74176	4785.64648	14247.0918	8017.52588	7519.83057
28416	21696	1.07904005e5	8197.10059	11997.3662	34118.0547	12417.6963
53696	37760	1.18271995e5	5578.87256	16336.5137	20715.4023	8627.4502
80768	81536	1.26592004e5	3059.13794	5755.60889	9725.87207	13624.3584
22592	18368	1.00671995e5	6345.26318	4945.13037	34584.8711	10133.1484
28224	27968	64832	6536.94824	9326.54688	23852.4961	5601.59863
36736	31104	76096	4485.32861	15611.3477	15286.9668	8893.78613
36288	32896	70400	6291.76953	11922.0586	32581.3379	13438.6133
34048	31936	1.07840002e5	6064.58154	7788.49707	23696.1191	11056.335
44352	41088	64576	5128.68945	4648.44775	19953.7871	10060.9707
44480	42688	57280	4298.62744	7871.36914	10741.0762	6993.15967
27072	24832	67584	4496.91699	6200.05859	23475.748	8493.66699
32576	28416	96384	5085.22412	9028.93066	32568.1582	8675.07129
67712	63104	94592	7736.71729	13032.9492	29056.2969	8848.84863
93824	92992	1.04512e5	6909.62549	6795.80371	2268.61426	8012.21729
59840	54016	1.14880002e5	5520.63867	23470.9395	42854.2578	14780.0938
67456	64320	1.18719995e5	8335.3125	7853.08252	1734.89954	9603.14844
78528	72768	1.47072005e5	15619.3623	12592.0342	22740.3809	11748.2715
36224	35776	90816	6002.82275	6328.88916	17368.2812	9928.67773
38848	36544	48960	3233.21924	9816.96582	14147.876	7759.37012
55936	48192	1.39520001e5	5742.26562	15388.3301	24821.3438	14056.6523
40128	37952	50752	2240.427	4259.26758	20274.5723	7321.73193
26560	18112	1.26400006e5	7787.62354	24838.8398	46153.9492	12704.6152
60416	58944	88128	4468.64209	15381.2773	24177.4414	8422.22852
21312	17728	83200	6309.04102	8639.57227	32358.5176	7022.28516
48960	48000	93056	6924.74072	7422.08496	21475.5664	7146.13574
63744	65024	69888	3092.95776	6244.12256	20168.2285	6304.42285
37184	32064	84480	4991.14941	6552.61621	10288.8262	7833.02539
25216	17408	85632	4314.03125	9781.06836	28251.9004	9081.22852
23936	23808	73344	4111.14111	8245.96582	29917.6348	8439.77148
94784	88320	1.27872002e5	17183.7422	10892.4473	38575.6172	18639.0664
35456	28928	1.15199995e5	6331.65625	14749.6211	34450.3633	11298.8457
59264	54144	1.27872002e5	5574.69873	17888.293	15799.127	5676.7168
61440	57664	1.00223994e5	6430.06885	16434.1719	31400.4883	9093.23145
35520	32768	79680	6145.99268	10819.2109	15448.3652	10549.6465
41472	29056	1.34528005e5	9367.44531	23659.9453	10672.0996	20506.3027
55488	47296	1.03807998e5	6527.58984	20798.7383	16940.0742	9895.83691
39808	30720	99328	8887.66504	19973.1367	3894.28442	13559.8223
50240	51072	52928	3196.24927	6561.51465	20291.7539	5990.23438
45440	43840	1.22432005e5	7283.41943	6708.51807	38115.7812	9629.38965
61440	64768	98752	7727.71094	18714.3574	31054.4258	13281.3037
54848	53568	1.13663995e5	5453.87402	5602.58154	23336.6367	8729.88379
53184	49344	85824	4328.18701	15124.9521	25810.3828	10242.6104
75840	73088	1.35743999e5	8214.89844	24595.5098	56796.2422	9370.70215
39872	36224	81024	8291.44141	11318.8281	24595.8574	10041.249
23680	15232	1.07327998e5	6688.44922	18034.3164	19249.0293	8566.52246
92608	87488	1.33695996e5	6191.14014	14922.1553	20613.3535	16987.127
78016	77696	1.27488005e5	6002.72461	16543.3633	42695.2305	11499.6592
66880	67264	1.04384005e5	4738.70508	10963.5156	16608.209	10005.5654
40704	39104	89984	5466.34131	16576.6523	15673.2432	8125.47656
86208	73408	88000	10133.0859	15884.9102	4190.46484	12937.9209
52224	51776	87360	5226.65576	19278.1387	3322.80981	7619.66797
37632	34304	83776	3724.28711	7538.2627	23663.4805	9202.26953
49088	35456	1.48031998e5	7577.22119	30607.0918	29155.5723	11038.6377
57536	41152	94336	3718.26562	15529.4941	16391.623	12569.7539
47808	38272	99840	7899.09668	15172.127	13602.5283	11028.9482
36096	30848	53312	2061.44849	3546.81348	12669.5928	5592.14502
84160	76800	94208	6722.08154	6547.10205	6234.62646	11466.3906
74560	70080	1.18527996e5	6933.11035	24536.9238	19888.8652	14481.3086
41984	40064	51072	2299.07715	5339.87061	11775.5947	6077.7793
41856	38272	96448	4022.48633	5822.79932	18914.5352	9372.32129
32704	33024	83648	3342.22778	8770.47656	19347.5488	6557.08594
44608	43072	94656	6744.03271	19138.0137	6834.70361	9945.86035
18176	11456	59712	3303.37378	1966.28601	20194.1836	6539.32227
37440	24384	1.48671999e5	11641.1309	25544.7754	28672.6113	11044.8789
53568	51520	90624	6748.08496	15813.5332	20271.8418	8202.24609
37184	32512	1.10720003e5	7642.39941	12793.96	33745.3711	9699.21777
66048	65344	1.19296002e5	7832.32275	14300.0908	36215.9062	11737.832
40256	39232	88512	2771.1604	5941.6582	24895.3301	10234.5557
47808	45632	1.16672003e5	8309.60742	17832.0039	18594.5996	10661.8711
46464	46720	75584	6854.8208	7230.79248	18409.4805	7767.13037
24384	22528	68544	4288.17969	12967.749	14606.457	5909.45654
33472	28544	74048	5525.67969	11730.1934	7039.86084	7625.60352
48256	48064	74176	2837.40088	6185.2749	14993.0176	5598.15039
55552	53952	91968	5583.21045	10414.6357	9955.16504	8266.13281
32704	31488	71616	4496.36963	13229.3857	15386.7529	5821.7832
52800	50304	1.23264003e5	3898.91113	6755.4873	15953.5459	9596.90332
16832	11008	94848	4341.90137	8805.71582	33110.0508	11216.0625
41152	37824	74304	6202.20459	3868.88574	987.037964	7172.6626
50240	43392	92480	5528.41992	10679.5762	20754.1094	12869.4834
40448	39616	80768	2882.67529	6875.69189	21949.5645	7137.88135
50240	46592	1.13023996e5	3927.46509	16310.2598	17762.5371	13220.1709
42240	42560	83008	3773.42725	13937.792	31661.418	8495.9541
56896	54464	83584	4335.70361	5634.90723	30970.5	9129.57422
35840	32896	86016	3274.61816	14179.5703	8129.46973	9830.76465
51904	50368	98880	7123.45557	18455.416	20006.1387	9575.48047
29248	23488	69632	4268.20557	10566.0254	1121.95862	9246.78906
36224	31616	1.30815995e5	6215.33496	14412.8779	7095.08594	14854.1348
35904	32128	84992	2956.35254	12723.6006	21514.5938	10020.4424
77632	68160	93184	5549.62793	9671.28223	17020.0723	6242.37451
66176	58304	1.49248004e5	10662.0605	18224.7578	41155.6484	13028.3145
50176	45504	1.34912002e5	7725.41699	22621.9961	41417.2695	11181.9639
61888	63040	73408	3313.20996	12288.4932	17796.0254	8238.89258
36032	33472	90880	5480.71387	23375.7988	20399.6855	9907.62988
52544	47552	1.11104e5	5895.00244	16966.0488	30958.2559	12123.1455
35712	28160	94464	7528.12988	8302.31836	11757.4404	8199.46875
51648	53248	98240	6547.99512	10122.8115	25715.9727	11684.2041
24384	19968	78528	4625.40674	15458.8896	26107.0996	6692.1958
42880	40256	86016	6186.69678	18729.377	22246.8652	10328.8477
68928	65728	1.00287998e5	6098.37891	9498.5166	18161.3379	9875
81408	79232	1.19807995e5	6596.95605	12589.3506	13697.7832	11091.4873
42176	33152	90368	4382.55127	11569.9375	14277.0566	7935.64648
55680	50880	62464	6057.24854	18992.6406	19718.8652	6757.52051
40448	37504	66048	3509.4502	4119.13232	15666.208	4571.271
42560	40448	86656	4531.01123	17440.918	28558.8984	13666.2559
59328	52928	97408	6121.26025	17847.3613	28548.4336	10754.7949
48000	34304	1.29216003e5	6719.83252	29441.4473	15725.041	14884.292
53696	43328	1.32032001e5	5905.47705	17415.8477	50980.0859	11704.2285
17664	11776	1.11360002e5	3454.46118	8251.21973	14594.2803	6661.41748
86656	81408	1.20448005e5	6220.60986	6346.4668	1606.97888	7965.2002
40512	39744	97152	6237.42432	17180.5645	29058.498	13261.5566
48640	45440	94784	3395.75244	5856.12695	16588.2754	6837.69629
47360	44736	1.17247999e5	4455.31152	2149.96338	19284.291	9996.95703
64128	51328	1.42656002e5	5707.11963	16403.8926	33659.5625	21974.1465
54464	51968	94720	2865.88232	4831.104	7093.5293	10587.2461
54016	44992	77888	3978.15454	7201.76123	22196.2383	8493.67773
37184	30976	1.00287998e5	5880.72461	8143.08057	29583.2676	7883.99756
